index,tweet,label,predicted_language
18366,"भाजपा हराओ, वाम विपक्ष का निर्माण करो!
आगामी उत्तराखण्ड राज्य विधानसभा चुनाव में संयुक्त वामपंथ के भाकपा(माले) उम्मीदवारों 56 लालकुआं विधानसभा क्षेत्र से कामरेड बहादुर सिंह जंगी व 6 कर्णप्रयाग विधानसभा क्षेत्र से कामरेड इन्द्रेश मैखुरी को विधायक चुनें!
#UttarakhandElections2022 https://t.co/zwofnAbiPn",1,4
18367,"मुख्यमंत्री @pushkardhami जी ने प्रदेश में नए भू-कानून को लेकर आश्वासन सिर्फ नाम का ही दिया है क्या? 
@ukcmo
@BJP4UK
#उत्तराखंड_मांगे_भू_कानून 
#Uttarakhand #UttarakhandElections2022",0,4
18368,"आज के वोटिंग में बेरोजगारी और महंगाई  सबसे बड़ा मुद्दा देखने को मिल रहा है 

#UttarakhandElections2022 #UttarPradeshElections #AssemblyElections2022 #Vote",0,4
18370,"Uttarakhand Elections 2022: हरक सिंह रावत हुए भाजपा से बाहर, हो सकते हैं कांग्रेस में शामिल

#UttarakhandElections2022 #HarakSinghRawat #PushkarSinghDhami #InKhabar #हरकसिंहरावत

https://t.co/1aqCBTxotE",0,4
18371,"Uttarakhand Election 2022: राजीव गांधी फाउंडेशन में पैसा लेकर फ्री ट्रेड एग्रीमेंट करवाने वालों को पीएम के बारे में बोलने की नैतिकता नहीं- प्रह्लाद जोशी
#UttarakhandElections2022 #UttarPradeshElections 
https://t.co/zBcElBucrm",1,4
18373,"मुख्य सचिव डॉ. एस.एस. संधु ने अपने मताधिकार का प्रयोग किया।
#UttarakhandElections2022 #Elections2022 https://t.co/OXU2aOzWlX",0,4
18375,"पीएम मोदी का आरोप- उत्तराखंड को विकास से वंचित रखना चाहती है कांग्रेस

#UttarakhandElections2022 #Elections2022 #PMModi 

https://t.co/x3CmaENS35",1,4
18378,"अमृतकाल का एक और मास्टर स्ट्रोक
अमृतकाल का ऐलान हुये एक सप्ताह नही हुआ है भारत की सबसे बडी कम्पनी को पिछले दरवाजे से बेचने की तैयारी 
#UPElections2022 #UttarakhandElections2022 #PunjabAssemblyElections2022 #UttarakhandElection2022 #GoaElections2022 https://t.co/tZwFTbve3x",0,4
18382,"कैंट विधानसभा देहरादून में चल पड़ी है UKD की लहर , लोगों मे भाजपा कांग्रेस के प्रति भारी आक्रोश , कर्मठ युवा उमीदवार श्री अनिरुद्ध काला जी को जमकर मिल रहा जनता का समर्थन ! 🪑🚩🔥

#काला_जी_4_कैंट
#क्रांति_2022
#UttarakhandElections2022 https://t.co/rRPrrKmrSo",0,4
18383,"सपा का संकल्प,
किसान को मिले हक
हर फसल पर एमएसपी देने आ रहे हैं श्री अखिलेश।
#UttarakhandElections2022
#उत्तरप्रदेशचुनाव https://t.co/gMDGCXTUxp",0,4
18385,"उत्तराखंड के कपकोट में रक्षा मंत्री राजनाथ सिंह ने कहा- ""मैंने जनता की आँखों में धूल झोंक कर नहीं, जनता की आँखों में आँख डालकर राजनीति की है""

#UttarakhandElections2022 #RajnathSInghInUttrakhand #RajnathSinghSpeech @rajnathsingh @BJP4India https://t.co/blHgQDoeqW",0,4
18386,"#ExitPollsOnABP | उत्तराखंड में किसकी हवा चल रही है?

देहरादून से ध्रुव मिश्रा LIVE

@ShobhnaYadava @dhruv_mis

https://t.co/p8nVQWYei7

यहां देखें LIVE- https://t.co/UWsmzQJTFd

#AssemblyElections2022 #KBM2022 #ExitPolls #Uttarakhand #UttarakhandElections2022 #Congress #AAP #BJP https://t.co/0aEu8kgcoz",0,4
18387,"#UttarakhandElections2022 
मुद्दा होगा। 
👉गांव विकसित तो राज्य विकसित।
👉चलो गांव की ओर",0,4
18388,"उत्तराखंड के पूर्व सीएम हरीश रावत से ज़ी सलाम के एडिटर इरफ़ान शेख़ की खास बातचीत

@harishrawatcmuk | @INCUttarakhand | @sheikhirfan

 #UttarakhandElections2022 https://t.co/cEnGAMxBo1",0,4
18391,"उत्तराखंड में बीजेपी सरकार के खिलाफ चुनाव आयोग में शिकायत लेकर पहुंची कांग्रेस

#UttarakhandElections2022 #Congress #BJPGovernment #Uttarakhand 

https://t.co/X6OMrJ8fCK",0,4
18392,"माफ़ कीजिएगा, आपसे मैं ये शब्द ""हरीशुद्दीन"" की उम्मीद नहीं कर रहा था। 🙏🙏

#UttarakhandElections2022 #UttarakhandElection2022 https://t.co/cFj6C1xdu2",0,4
18394,"हरक सिंह रावत को मंत्री मंडल से किया गया बर्खास्त,पार्टी की सदस्यता से 6 साल के लिए किया गया निष्कासित।

#UttarakhandElections2022",0,4
18395,"Bulandshahr: सिकंदराबाद में मुख्यमंत्री @myogiadityanath
 
➡'फ्री में वैक्सीन सभी को वैक्सीन दी जा रही'

➡2 लड़कों की जोड़ी 2017 में भी बनी थी- सीएम
@BJP4UP #UttarakhandElections2022 #News1IndiaTweet https://t.co/j22K5LADDw",0,4
18396,"आपस में भिडे़ भाजपा और कांग्रेस कार्यकर्ता: https://t.co/1I7AwMyZfr 
@BJP4UK 
@ECISVEEP @UttarakhandCEO #VoteDegaUttarakhand #UttarakhandElections2022",0,4
